TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/09/12 14:26:06,4,0,0,4950,1583,0,0,0,0,0,70.2,Datalogging,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/09/12 14:26:11,3,0,0,2599,477,0,0,0,0,0,64,Datalogging,0,0,45,0.5,0.97,0.52,5,70.04,0,memo,
2018/09/12 14:26:16,0,0,0,566,151,0,0,0,0,0,10.8,jp2launcher,0,0,45,0.5,0.95,0.52,4.9,69.98,0.32,memo,
2018/09/12 14:26:21,0,0,0,331,83,0,1,0,0,0,8.8,jp2launcher,0,0,46,0.5,0.94,0.53,5,70.68,0.5,memo,
2018/09/12 14:26:26,2,0,0,1074,111,0,0,0,0,0,40.7,jp2launcher,0,0,40,4.46,0.86,0.46,4.1,58.25,0,memo,
2018/09/12 14:26:31,5,0,0,3267,551,0,0,0,0,0,67.3,mintty,0,0,43,2.37,0.87,0.46,4.2,58.95,0.09,memo,
2018/09/12 14:26:36,1,0,0,2465,574,0,0,0,8,0,32.9,Datalogging,0,0,41,0.45,0.88,0.47,4.6,62.86,0.23,memo,
2018/09/12 14:26:41,1,0,0,3449,336,0,0,0,0,0,44.9,explorer,0,0,46,2.59,0.89,0.46,4.4,61.61,0,memo,
2018/09/12 14:26:46,0,0,0,1993,166,0,0,0,0,0,56.1,explorer,0,0,42,2.55,1,2.64,6.1,57.73,0,memo,
2018/09/12 14:26:51,4,0,0,2418,188,0,0,0,0,0,44.9,explorer,0,0,46,0.5,0.98,0.51,5,70.11,0,memo,
2018/09/12 14:26:56,1,0,0,3989,402,0,0,0,0,0,45.8,explorer,0,0,44,0.48,0.95,0.49,4.8,68.02,0,memo,
2018/09/12 14:27:01,0,0,0,2237,679,0,4,0,0,1,17.3,chrome,0,0,46,0.5,0.96,0.51,5,70.21,0.23,memo,
2018/09/12 14:27:06,1,0,0,9747,986,0,0,0,0,0,68.6,chrome,0,0,42,2.65,2.93,0.45,4.2,55.8,0.18,memo,
2018/09/12 14:27:11,5,0,0,4327,395,0,0,0,0,0,52.3,chrome,0,0,43,0.46,0.88,0.47,4.5,60.07,0,memo,
2018/09/12 14:27:16,0,0,0,6946,522,0,0,0,0,0,69.1,chrome,0,0,47,0.5,0.96,0.51,5,70.11,0,memo,
2018/09/12 14:27:21,5,0,0,3367,392,0,0,0,0,0,63.4,chrome,0,0,46,0.5,0.96,0.51,5,70.1,0,memo,
2018/09/12 14:27:26,1,0,0,2222,227,0,0,0,0,0,27.8,chrome,0,0,45,0.48,0.93,0.49,4.8,65.84,0,memo,
2018/09/12 14:27:31,2,0,0,3710,224,0,0,0,0,0,62.7,chrome,0,0,38,2.37,5.81,5.27,4.1,26.08,0,memo,
2018/09/12 14:27:36,1,0,0,2225,280,0,0,0,0,0,63.8,chrome,0,0,31,0.81,7.14,1.88,2.7,35.07,0,memo,
2018/09/12 14:27:41,7,0,0,1342,158,0,0,0,0,0,48.9,chrome,0,0,39,2.28,2.67,3.85,3.2,40.32,0,memo,
2018/09/12 14:27:46,6,1,0,1411,227,0,0,0,0,0,44.9,chrome,0,0,44,2.59,0.9,0.48,4.5,63.72,0,memo,
2018/09/12 14:27:51,2,1,0,2349,209,0,0,0,0,0,60.9,chrome,0,0,42,2.6,2.84,0.55,5.7,52.08,0,memo,
2018/09/12 14:27:56,3,0,0,574,114,0,0,1,1,0,39.9,chrome,0,0,43,0.45,0.88,0.46,4.5,59.97,0.12,memo,
2018/09/12 14:28:01,3,1,0,4575,403,0,0,0,0,0,52.8,chrome,0,0,44,0.45,0.91,0.51,4.8,65.97,0.12,memo,
2018/09/12 14:28:06,4,0,0,3320,370,0,0,0,0,0,53.1,chrome,0,0,39,5.75,0.84,2.2,3.4,44.53,0.54,memo,
2018/09/12 14:28:11,1,0,0,123,47,0,4,0,1,1,11.7,chrome,0,0,42,0.5,0.8,0.5,4.6,63.8,0.91,memo,
2018/09/12 14:28:16,3,0,0,1738,200,0,0,0,0,0,65.4,chrome,0,0,34,0.77,5.77,3.67,2.5,31.79,0.43,memo,
2018/09/12 14:28:21,0,0,0,0,0,0,6,0,5,1,0,chrome,0,0,46,0.5,0.92,0.53,5,70.3,1,memo,
2018/09/12 14:28:26,1,1,0,2439,309,0,0,0,0,1,50,chrome,0,0,37,2.45,5.77,2.16,4.4,35.01,0.38,memo,
2018/09/12 14:28:31,3,0,0,4114,282,0,0,0,0,0,70.2,explorer,0,0,47,0.5,0.93,0.53,5,70.13,1,memo,
2018/09/12 14:28:36,0,0,0,400,86,0,0,0,0,0,3.7,chrome,0,0,39,0.45,1.09,6.91,5.3,47.77,0.63,memo,
2018/09/12 14:28:41,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,41,2.36,0.79,2.34,3.6,50.62,0.64,memo,
2018/09/12 14:28:46,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,42,4.45,0.77,0.45,4,56.05,0.8,memo,
2018/09/12 14:28:51,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,38,2.47,4.37,3.92,3.2,40.46,0.55,memo,
2018/09/12 14:28:56,1,0,0,4813,658,0,0,0,0,0,42.3,WINWORD,0,0,46,0.5,0.94,0.53,4.9,69.52,0.29,memo,
2018/09/12 14:29:01,1,0,0,1877,167,0,0,0,0,0,24.7,explorer,0,0,46,0.5,1,0.53,5,70.16,0,memo,
2018/09/12 14:29:06,2,0,0,1840,225,0,0,0,0,0,23.9,chrome,0,0,41,4.23,2.66,0.42,3.7,49.8,0,memo,
2018/09/12 14:29:11,0,0,0,3723,422,0,0,0,0,0,41.7,chrome,0,0,40,2.51,4.51,0.4,3.5,44.26,0,memo,
2018/09/12 14:29:16,0,0,0,2368,341,0,0,0,0,0,7.8,ShellExperienceHost,0,0,40,2.47,6.03,3.7,2.5,32.48,0,memo,
2018/09/12 14:29:21,1,0,0,3131,473,0,0,0,0,0,59.9,WINWORD,0,0,36,3.8,4.06,3.7,5.6,31.92,0.05,memo,
2018/09/12 14:29:26,1,0,0,1301,417,0,0,0,0,0,57.4,WINWORD,0,0,44,0.89,6.88,0.51,4,55.77,0.5,memo,
