TimeStamp,Q1,Q2,Q3,Q4,
2018/10/02 14:05:21,2,2,3,2,
2018/10/02 14:20:16,3,4,3,2,
2018/10/02 14:35:19,3,3,3,3,
2018/10/02 14:50:15,4,4,3,2,
2018/10/02 15:05:11,4,4,3,1,
2018/10/02 15:20:19,4,4,3,1,
2018/10/02 15:35:07,1,1,3,1,
2018/10/02 15:50:05,1,1,3,2,
2018/10/02 16:05:10,3,2,3,2,
2018/10/02 16:20:12,3,3,3,1,
2018/10/02 16:35:11,3,3,3,2,
