Lclick_Std,0.11855553156813922
Mousedisplacement_Sum,0.10535679978682895
Lclick_Mean,0.09767870068452128
Mousedisplacement_lower50,0.09643647585176959
MouseSpeed_Max,0.08608919377238833
KeyTypeEnter_Count,0.07926113621993414
KeyTypeBack_Count,0.07512955861708254
Lclick_oneclick,0.07216448232428237
KeyType_Count,0.06220415451579451
Lclick_doubleclick,0.06180938810893079
KeyTypeDel_Count,0.05592001830494943
mistyping_Count,0.040684580057895894
Mclick_Std,0.023752280769341116
Rclick_Mean,0.013581469246828074
Rclick_Std,0.011376230171313758
MouseWheel_Mean,0.0
