Compass_mean,0.10672561191547277
Rotation_Std,0.09499533505964271
Sag_std,0.08164117585056552
Posture_Rear_Std,0.07369382069629687
Posture_Front_Std,0.07293569244370675
Sag_mean,0.06287428105334897
Posture_Front_Mean,0.06252058019441196
Posture_Rear_Mean,0.06114614752141763
Posture_Front_Max,0.06092154013917848
Posture_RightLeft_Std,0.05633005306951059
Rotation_Mean,0.05625428880021153
Posture_RightLeft_Mean,0.053310857533590626
Rotation_Max,0.05322619734010091
Posture_Rear_Max,0.0510650068320091
Posture_RightLeft_Max,0.048968477461845884
Rotation_lower05,0.0033909340886897005
