TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/09/21 12:54:21,0,0,0,3385,2047,0,0,0,0,0,23,vivaldi,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/09/21 12:54:26,1,0,0,3699,1024,0,0,0,0,0,35.8,Datalogging,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/09/21 12:54:31,1,0,0,66,13,0,0,0,0,0,14.3,Datalogging,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/09/21 12:54:36,3,0,0,93,26,0,0,0,0,0,26,Datalogging,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/09/21 12:54:41,1,0,0,245,33,0,0,0,0,0,21.7,Datalogging,0,0,339,0.67,1,0.74,-0.6,0.69,0,memo,
2018/09/21 12:54:46,0,0,0,256,27,0,0,0,0,0,37.4,Datalogging,0,0,276,0.55,0.77,0.81,-0.6,0.6,0,memo,
2018/09/21 12:54:51,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,309,0.59,0.91,0.91,-0.7,0.66,0,memo,
2018/09/21 12:54:56,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,318,0.63,0.94,0.91,-0.7,0.65,0,memo,
2018/09/21 12:55:01,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,338,0.62,1,1,-0.8,0.78,0,memo,
2018/09/21 12:55:06,0,0,0,9583,1485,0,0,0,0,0,48.1,Datalogging,0,0,291,0.51,0.93,0.78,-0.6,0.65,0,memo,
2018/09/21 12:55:13,0,0,0,19385,1750,0,0,0,0,0,84.7,Datalogging,0,0,347,0.63,1.03,1.03,-0.8,0.81,0,memo,
2018/09/21 12:55:18,0,0,0,567,53,0,0,0,0,0,50,Datalogging,0,0,318,0.58,0.94,0.94,-0.7,0.73,0,memo,
2018/09/21 12:55:23,0,0,0,890,217,0,0,0,0,0,48.9,Datalogging,0,0,278,0.52,0.86,0.76,-0.5,0.49,0,memo,
2018/09/21 12:55:28,0,0,0,618,134,0,0,0,0,0,70,Datalogging,0,0,317,0.59,0.94,0.88,-0.7,0.73,0,memo,
2018/09/21 12:55:33,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,338,0.62,1,1,-0.8,0.79,0,memo,
2018/09/21 12:55:38,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,308,0.59,0.86,0.91,-0.7,0.7,0,memo,
2018/09/21 12:55:43,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,309,0.54,0.93,0.89,-0.7,0.7,0,memo,
2018/09/21 12:55:48,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,317,0.59,0.94,0.88,-0.7,0.73,0,memo,
2018/09/21 12:55:53,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,309,0.59,0.94,0.89,-0.6,0.47,0,memo,
2018/09/21 12:55:58,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,332,0.37,0.97,0.97,-0.6,0.66,0,memo,
2018/09/21 12:56:03,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,225,0.57,1.02,0.94,-1.3,12.57,0,memo,
2018/09/21 12:56:08,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,221,0.09,0.64,-0.55,-0.5,-2.75,0,memo,
2018/09/21 12:56:13,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,284,0.58,0.77,0.74,-0.5,0.5,0,memo,
2018/09/21 12:56:18,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,273,0.54,0.79,0.75,-0.6,0.56,0,memo,
2018/09/21 12:56:23,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,280,0.59,0.79,0.81,-0.5,0.52,0,memo,
2018/09/21 12:56:28,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,306,0.54,0.91,0.81,-0.6,0.66,0,memo,
2018/09/21 12:56:34,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,345,0.62,1,1,-0.8,0.8,0,memo,
2018/09/21 12:56:39,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,345,0.62,1,1,-0.8,0.8,0,memo,
