TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/08/31 13:05:13,7,0,0,2757,886,0,0,0,0,0,95.3,Datalogging,1,1,40,0.5,0.97,12.92,2.7,50.31,0.67,memo,
2018/08/31 13:05:18,1,0,0,2535,267,0,0,0,0,0,42.6,Datalogging,0,0,45,0.53,0.42,0.44,3.4,58,0.74,memo,
2018/08/31 13:05:23,0,0,0,2978,508,0,0,0,0,0,35.7,Datalogging,0,0,36,0.47,2.35,3.85,4.3,49.82,0.56,memo,
2018/08/31 13:05:28,0,0,0,2825,468,0,0,0,0,0,45.4,ShellExperienceHost,0,0,46,2.51,0.57,2.53,4.9,53.07,0.65,memo,
2018/08/31 13:05:33,0,0,0,1753,242,0,0,0,0,0,29,chrome,0,0,44,0.47,0.53,5.03,5.5,61.92,0.82,memo,
2018/08/31 13:05:38,0,0,0,1810,377,0,0,0,0,0,23.4,chrome,0,0,47,0.48,0.44,0.51,3.6,75.54,1,memo,
2018/08/31 13:05:43,4,0,0,5487,761,0,0,0,0,0,67.2,explorer,0,0,42,2.52,0.59,0.42,3.1,58.7,0.72,memo,
2018/08/31 13:05:48,0,0,0,127,24,0,0,0,0,0,13.8,explorer,0,0,42,2.39,0.48,2.45,4.5,45.95,0.61,memo,
2018/08/31 13:05:53,0,0,0,57,14,0,0,0,0,0,26.2,explorer,0,0,36,0.4,0.3,2.44,3.9,49.89,0.49,memo,
2018/08/31 13:05:58,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,48,0.5,0.4,0.52,4.8,74.61,1,memo,
2018/08/31 13:06:03,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,42,0.71,4.55,0.47,3,52.79,0.69,memo,
2018/08/31 13:06:08,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,44,2.98,2.77,2.7,3,60.46,0.79,memo,
2018/08/31 13:06:13,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,47,0.5,0.37,0.51,3.8,76.11,1,memo,
2018/08/31 13:06:18,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,49,0.45,0.32,0.52,3.7,75.51,1,memo,
2018/08/31 13:06:23,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,46,0.39,0.42,0.46,3.4,66.31,0.85,memo,
2018/08/31 13:06:28,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,47,0.49,0.39,2.7,3.3,57.98,0.77,memo,
2018/08/31 13:06:33,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,39,0.55,2.43,0.46,2.9,58.66,0.75,memo,
2018/08/31 13:06:38,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,39,2.56,0.42,2.69,5.2,60.46,0.8,memo,
2018/08/31 13:06:43,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,32,2.42,2.52,8.01,4,37.85,0.5,memo,
2018/08/31 13:06:48,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,42,0.49,0.31,0.51,3.8,75.56,1,memo,
2018/08/31 13:06:53,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,43,0.49,0.36,0.51,3.8,75.67,1,memo,
2018/08/31 13:06:58,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,33,3.91,0.57,5.53,3.8,29.24,0.36,memo,
2018/08/31 13:07:03,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,36,2.6,0.49,2.6,3.2,62.64,0.77,memo,
