TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/07/03 9:27:05,4,0,0,1626,781,0,0,0,0,0,76.7,Datalogging,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/07/03 9:27:10,1,0,0,183,33,0,0,0,0,0,20,Datalogging,0,0,239,0.51,0.24,0.5,0.3,0.42,1,memo,
2018/07/03 9:27:15,0,0,0,205,40,0,0,0,0,0,7.2,Datalogging,0,0,196,0.5,0.23,0.42,0,0.16,0.61,memo,
2018/07/03 9:27:20,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,232,0.51,0.23,0.5,-0.3,0.04,1,memo,
2018/07/03 9:27:25,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,232,0.51,0.23,0.5,0.3,0.45,1,memo,
2018/07/03 9:27:30,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,206,0.45,0.2,0.44,0.3,0.36,0.83,memo,
2018/07/03 9:27:35,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,212,0.47,0.23,0.44,0.3,0.34,0.76,memo,
2018/07/03 9:27:40,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,233,0.51,0.23,0.5,0.3,0.41,1,memo,
2018/07/03 9:27:45,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,155,0.43,0.22,0.33,0.2,0.23,0.35,memo,
2018/07/03 9:27:50,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,146,0.36,0.26,0.31,0.2,0.26,0.27,memo,
2018/07/03 9:27:55,0,0,0,0,0,0,0,0,0,0,0,Datalogging,0,0,133,0.45,0.29,0.36,0.3,0.19,0.2,memo,
2018/07/03 9:28:00,0,0,0,733,121,0,0,0,0,0,50.1,Datalogging,0,0,228,0.53,0.24,0.48,0.5,0.33,0.91,memo,
2018/07/03 9:28:05,0,0,0,238,52,0,0,0,0,0,25,Datalogging,0,0,169,0.46,0.29,0.35,0.2,0.37,0.55,memo,
2018/07/03 9:28:10,0,0,0,82,8,0,0,0,0,0,39,Datalogging,0,0,235,0.49,0.23,0.48,0.3,0.22,0.97,memo,
2018/07/03 9:28:15,0,0,0,1172,149,0,0,0,0,0,35,explorer,0,0,154,0.43,0.15,0.36,0.3,0.24,0.42,memo,
2018/07/03 9:28:20,2,0,0,4680,406,0,0,0,0,0,50.8,Unity,0,0,184,0.47,0.24,0.37,0.3,0.25,0.57,memo,
2018/07/03 9:28:25,1,0,0,952,239,0,0,0,0,0,44,Unity,0,0,236,0.51,0.24,0.5,0.3,0.4,1,memo,
2018/07/03 9:28:30,0,0,0,494,69,0,0,1,0,0,43.4,Unity,0,0,212,0.52,0.24,0.44,0.2,0.41,0.71,memo,
