TimeStamp,Q1,Q2,Q3,Q4,
2018/07/03 9:42:02,3,3,3,3,
2018/07/03 9:42:04,3,3,3,3,
2018/07/03 9:42:56,4,3,3,2,
2018/07/03 9:58:37,3,2,3,2,
2018/07/03 10:13:49,2,2,3,2,
2018/07/03 10:30:33,2,2,3,2,
2018/07/03 10:46:32,2,2,3,3,
2018/07/03 11:05:30,3,3,3,3,
2018/07/03 11:28:08,4,4,3,3,
2018/07/03 11:45:46,4,3,3,3,
2018/07/03 12:00:55,4,3,3,4,
