TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/09/24 14:05:01,1,0,0,1353,521,0,0,0,0,0,37.7,Datalogging,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/09/24 14:05:06,0,0,0,297,55,0,0,0,0,0,19,Datalogging,0,0,330,0.52,0.23,0.5,0,0.07,1,memo,
2018/09/24 14:05:11,0,0,0,46,7,0,0,0,0,0,16.4,Datalogging,0,0,322,0.53,0.22,0.47,0.1,2.78,0.91,memo,
2018/09/24 14:05:16,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,320,0.52,0.22,0.47,-0.1,0.12,0.91,memo,
2018/09/24 14:05:21,0,0,0,842,158,0,0,0,0,0,13.6,explorer,0,0,319,0.47,0.21,0.42,0,0.15,0.85,memo,
2018/09/24 14:05:27,1,0,0,2875,419,0,0,0,0,0,54.1,Datalogging,0,0,301,0.5,0.19,0.37,0.1,0.08,0.71,memo,
2018/09/24 14:05:32,1,0,0,6778,674,0,0,0,0,0,52.6,Datalogging,0,0,339,0.52,0.23,0.5,0,0.06,1,memo,
2018/09/24 14:05:37,0,0,0,2192,511,0,0,0,0,0,12.9,Datalogging,0,0,339,0.52,0.23,0.5,0,0.05,1,memo,
2018/09/24 14:05:42,1,0,0,2387,338,0,0,0,0,0,31,vivaldi,0,0,294,0.44,0.21,0.37,0,0.12,0.72,memo,
2018/09/24 14:05:47,0,0,0,1708,347,0,0,0,0,0,21.9,vivaldi,0,0,245,0.43,0.21,0.34,0,0.04,0.42,memo,
2018/09/24 14:05:52,3,0,0,1036,136,0,0,0,0,0,37.9,explorer,0,0,319,0.5,0.22,0.48,-0.1,0.03,0.97,memo,
2018/09/24 14:05:57,0,0,0,84,18,0,0,0,0,0,6.6,explorer,0,0,340,0.52,0.23,0.5,-0.1,0.06,1,memo,
2018/09/24 14:06:02,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,259,0.42,0.21,0.38,0,0.07,0.65,memo,
2018/09/24 14:06:07,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,258,0.48,0.17,0.37,0,0.01,0.46,memo,
2018/09/24 14:06:12,0,0,0,20,8,0,0,0,0,0,1.3,explorer,0,0,230,0.31,0.2,0.33,0.1,0.07,0.45,memo,
2018/09/24 14:06:17,2,0,0,455,55,0,0,0,0,0,25.6,explorer,0,0,186,0.33,0.22,0.34,0,0.03,0.24,memo,
2018/09/24 14:06:22,2,0,0,631,54,0,0,0,0,0,22.4,explorer,0,0,319,0.48,0.22,0.47,-0.1,0.04,0.94,memo,
2018/09/24 14:06:27,5,0,0,385,29,0,0,0,0,0,36.1,explorer,0,0,339,0.51,0.23,0.5,0,0.07,1,memo,
2018/09/24 14:06:32,7,0,0,562,58,0,0,0,0,0,34.7,explorer,0,0,339,0.51,0.23,0.5,-0.1,0.05,1,memo,
2018/09/24 14:06:37,2,0,0,5147,408,0,0,0,0,0,29.7,vivaldi,0,0,328,0.49,0.23,0.46,-0.3,0.34,0.91,memo,
2018/09/24 14:06:42,3,0,0,919,251,0,0,0,0,0,23.3,explorer,0,0,302,0.43,0.22,0.44,0.3,0.34,0.72,memo,
2018/09/24 14:06:47,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,261,0.42,0.26,0.39,-0.1,-0.15,0.58,memo,
2018/09/24 14:06:53,1,0,0,649,64,0,0,0,0,0,30.7,explorer,0,0,328,0.48,0.22,0.48,-0.1,0.06,0.94,memo,
2018/09/24 14:06:58,1,0,0,3864,383,0,0,0,0,0,54.3,explorer,0,0,340,0.5,0.23,0.5,0,0.07,1,memo,
2018/09/24 14:07:03,3,0,0,2626,395,0,0,0,0,0,24.1,explorer,0,0,339,0.5,0.23,0.5,-0.1,0.06,1,memo,
2018/09/24 14:07:08,1,0,0,3914,541,0,0,0,0,0,36.5,explorer,0,0,339,0.5,0.23,0.5,0,0.06,1,memo,
2018/09/24 14:07:13,2,0,0,417,87,0,0,0,0,0,30.7,explorer,0,0,339,0.5,0.23,0.5,-0.1,0.05,1,memo,
2018/09/24 14:07:18,3,0,0,3230,561,0,0,0,0,0,38.8,explorer,0,0,302,0.43,0.22,0.4,0.1,0.13,0.64,memo,
2018/09/24 14:07:23,0,0,0,0,0,0,3,0,0,1,0,explorer,0,0,340,0.51,0.23,0.5,-0.2,0.03,1,memo,
2018/09/24 14:07:28,1,0,0,397,91,0,3,0,2,2,18.9,explorer,0,0,309,0.49,0.21,0.46,0,0.12,0.91,memo,
2018/09/24 14:07:33,0,0,0,0,0,0,2,0,3,1,0,explorer,0,0,340,0.51,0.23,0.5,-0.1,-0.01,1,memo,
2018/09/24 14:07:38,0,0,0,0,0,0,5,0,0,1,0,explorer,0,0,340,0.5,0.23,0.5,-0.1,0.06,1,memo,
2018/09/24 14:07:43,0,0,0,674,247,0,0,0,0,2,24.6,explorer,0,0,277,0.44,0.23,0.3,0,0.03,0.66,memo,
2018/09/24 14:07:48,1,0,0,2290,281,0,0,0,0,1,27.8,explorer,0,0,273,0.45,0.2,0.39,0.2,0.08,0.62,memo,
2018/09/24 14:07:53,0,0,0,2084,279,0,0,0,0,0,12.1,explorer,0,0,332,0.47,0.22,0.43,-0.1,0.29,0.88,memo,
2018/09/24 14:07:58,0,0,0,3579,316,0,0,0,0,0,19.4,explorer,0,0,330,0.49,0.22,0.48,-0.1,0.05,0.97,memo,
2018/09/24 14:08:03,0,0,0,4288,516,0,0,0,0,0,38.9,explorer,0,0,340,0.5,0.23,0.5,0,-0.04,1,memo,
2018/09/24 14:08:08,3,0,0,335,42,0,0,0,0,0,21.9,explorer,0,0,340,0.51,0.23,0.5,-0.1,0.06,1,memo,
2018/09/24 14:08:13,3,0,0,665,63,0,0,0,0,0,23,explorer,0,0,296,0.43,0.2,0.41,0,0.1,0.69,memo,
2018/09/24 14:08:18,0,1,0,835,86,0,0,0,0,0,29.3,explorer,0,0,340,0.51,0.23,0.5,0,0.09,1,memo,
2018/09/24 14:08:23,1,1,0,1226,89,0,0,0,0,0,21.7,explorer,0,0,293,0.47,0.23,0.43,-0.1,0.06,0.72,memo,
2018/09/24 14:08:28,1,0,0,44,6,0,0,0,0,0,7,explorer,0,0,269,0.44,0.21,0.39,0,0.13,0.66,memo,
2018/09/24 14:08:33,0,0,0,82,29,0,0,0,0,0,7.6,sakura,0,0,319,0.47,0.22,0.46,-0.1,0.05,0.85,memo,
2018/09/24 14:08:38,0,0,0,396,96,0,0,0,0,0,15.2,sakura,0,0,302,0.48,0.22,0.47,-0.1,0.05,0.94,memo,
2018/09/24 14:08:43,0,0,0,10,4,0,0,0,0,0,11.3,sakura,0,0,330,0.49,0.22,0.45,0,0.1,0.91,memo,
2018/09/24 14:08:48,0,0,0,3,2,0,0,0,0,0,6.3,sakura,0,0,340,0.51,0.23,0.5,0,0.07,1,memo,
2018/09/24 14:08:53,0,0,0,1544,516,0,0,0,0,0,53.1,sakura,0,0,340,0.51,0.23,0.5,0,0.05,1,memo,
2018/09/24 14:08:58,0,0,0,35,13,0,0,0,0,0,17.2,sakura,0,0,340,0.51,0.23,0.5,0,0.05,1,memo,
2018/09/24 14:09:03,0,0,0,13,4,0,0,0,0,0,15.7,sakura,0,0,340,0.51,0.23,0.5,0,0.03,1,memo,
2018/09/24 14:09:08,1,0,0,2168,279,0,0,0,0,0,21.4,explorer,0,0,340,0.51,0.23,0.5,-0.1,0.06,1,memo,
2018/09/24 14:09:13,2,1,0,910,103,0,0,0,0,0,17.9,sakura,0,0,299,0.45,0.2,0.42,0,0.08,0.82,memo,
2018/09/24 14:09:18,1,0,0,2546,219,0,0,0,0,0,36.4,explorer,0,0,340,0.51,0.23,0.5,-0.1,0.09,1,memo,
2018/09/24 14:09:23,1,0,0,2251,432,0,0,0,0,0,26.7,explorer,0,0,341,0.51,0.23,0.5,-0.1,0.2,1,memo,
2018/09/24 14:09:28,0,0,0,4357,611,0,0,0,0,0,60.2,explorer,0,0,287,0.43,0.25,0.43,0,0,0.68,memo,
2018/09/24 14:09:33,0,0,0,3629,527,0,0,0,0,0,62.6,explorer,0,0,294,0.48,0.22,0.39,0,0.04,0.67,memo,
2018/09/24 14:09:39,1,0,0,2433,669,0,0,0,0,0,29.8,explorer,0,0,312,0.5,0.24,0.44,-0.1,0.06,0.77,memo,
2018/09/24 14:09:44,2,0,0,5020,620,0,0,0,0,0,33.5,explorer,0,0,293,0.42,0.25,0.41,0,0.1,0.74,memo,
2018/09/24 14:09:49,2,0,0,400,105,0,0,1,0,1,17.7,explorer,0,0,341,0.51,0.23,0.5,-0.1,0.09,1,memo,
2018/09/24 14:09:54,4,0,0,747,72,0,0,0,0,0,26.1,explorer,0,0,311,0.46,0.22,0.41,0,0.11,0.83,memo,
2018/09/24 14:09:59,2,0,0,1110,117,0,0,0,0,0,49.1,explorer,0,0,330,0.5,0.25,0.47,0,0.06,0.91,memo,
2018/09/24 14:10:04,2,0,0,470,73,0,0,0,0,0,20.6,POWERPNT,0,0,340,0.51,0.23,0.5,-0.5,0.3,1,memo,
2018/09/24 14:10:09,3,0,0,1639,230,0,0,0,0,0,54.1,explorer,0,0,339,0.5,0.23,0.5,0,0.08,1,memo,
2018/09/24 14:10:14,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,340,0.5,0.22,0.48,0.1,0.08,0.97,memo,
2018/09/24 14:10:19,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,301,0.48,0.2,0.46,0.3,0,0.8,memo,
2018/09/24 14:10:24,0,0,0,0,0,0,0,0,0,0,0,explorer,0,0,292,0.43,0.21,0.32,0.2,0.08,0.85,memo,
2018/09/24 14:10:29,2,0,0,2276,264,0,0,0,0,0,26.6,vivaldi,0,0,312,0.44,0.19,0.37,0,0.08,0.74,memo,
2018/09/24 14:10:34,0,0,0,928,156,0,0,0,0,0,31.9,vivaldi,0,0,236,0.35,0.23,0.31,0,0.12,0.39,memo,
2018/09/24 14:10:39,0,0,0,659,30,0,0,0,0,0,20.5,vivaldi,0,0,320,0.47,0.22,0.48,0,0.08,0.91,memo,
2018/09/24 14:10:44,2,0,0,1920,308,0,0,0,0,0,25.7,vivaldi,0,0,226,0.37,0.15,0.31,0,0.07,0.39,memo,
2018/09/24 14:10:49,0,0,0,3159,502,0,0,0,0,0,42,vivaldi,0,0,293,0.44,0.21,0.43,0,0.08,0.86,memo,
2018/09/24 14:10:54,0,0,0,912,105,0,0,0,0,0,73.4,vivaldi,0,0,341,0.5,0.23,0.5,0,0.24,1,memo,
2018/09/24 14:10:59,1,0,0,350,89,0,0,0,0,0,18,vivaldi,0,0,341,0.5,0.23,0.5,0,0.08,1,memo,
2018/09/24 14:11:04,0,0,0,0,0,0,0,0,0,0,0,vivaldi,0,0,341,0.5,0.23,0.5,0,0.05,0.97,memo,
2018/09/24 14:11:09,0,0,0,0,0,0,0,0,0,0,0,vivaldi,0,0,330,0.48,0.25,0.48,0,0.05,0.91,memo,
2018/09/24 14:11:14,0,0,0,2,2,0,0,0,0,0,6.3,vivaldi,0,0,277,0.43,0.25,0.4,0,0.05,0.7,memo,
2018/09/24 14:11:19,0,0,0,1,1,0,0,0,0,0,6.3,vivaldi,0,0,294,0.51,0.22,0.42,0,0.05,0.69,memo,
2018/09/24 14:11:24,0,0,0,0,0,0,0,0,0,0,0,vivaldi,0,0,341,0.5,0.23,0.5,0,0.06,0.97,memo,
2018/09/24 14:11:29,1,1,0,26,8,0,0,0,0,0,3.1,vivaldi,0,0,256,0.42,0.18,0.39,0.1,0.05,0.51,memo,
2018/09/24 14:11:34,0,0,0,2181,510,0,0,0,0,0,35.9,vivaldi,0,0,246,0.39,0.32,0.36,0,0.05,0.48,memo,
