TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/07/10 9:21:17,3,0,0,1748,836,0,0,0,0,0,46.9,Datalogging,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,memo,
2018/07/10 9:21:22,2,0,0,553,53,0,0,0,0,0,36.4,Datalogging,0,0,185,0.53,0.28,0.23,0.3,-0.62,0.43,memo,
2018/07/10 9:21:27,0,0,0,3890,480,0,0,0,0,0,33.9,Datalogging,0,0,175,0.48,0.4,0.28,0.3,-0.78,0.39,memo,
2018/07/10 9:21:32,0,0,0,2130,208,0,0,0,0,0,26.8,devenv,0,0,228,0.5,0.58,0.5,0.4,-1.39,1,memo,
2018/07/10 9:21:37,1,0,0,1525,238,0,0,0,1,0,25.8,devenv,0,0,144,0.31,0.24,0.28,0.2,-0.48,0.19,memo,
2018/07/10 9:21:42,0,0,0,2528,263,0,0,0,0,0,28.8,chrome,0,0,195,0.51,0.55,0.52,0.6,-3.89,0.74,memo,
2018/07/10 9:21:47,0,0,0,117,37,0,0,0,0,0,8.1,chrome,0,0,186,0.49,0.31,0.45,0.3,-1.09,0.91,memo,
2018/07/10 9:21:52,0,0,0,60,29,0,0,0,0,0,3.5,chrome,0,0,184,0.49,0.3,0.49,0.4,-1.18,0.85,memo,
2018/07/10 9:21:57,0,0,0,2173,581,0,0,0,0,0,7.7,chrome,0,0,178,0.44,0.23,0.37,0.3,-1.06,0.72,memo,
2018/07/10 9:22:02,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,161,0.5,0.23,0.34,0.3,-0.96,0.66,memo,
2018/07/10 9:22:07,1,0,0,5381,343,0,0,0,0,0,45.2,Idle,0,0,144,0.38,0.23,0.27,0.1,-0.56,0.36,memo,
2018/07/10 9:22:12,1,0,0,7092,738,0,0,0,0,0,41.6,Unity,0,0,181,0.41,0.33,0.49,0.4,-1.3,0.74,memo,
2018/07/10 9:22:17,0,0,0,235,44,0,0,0,0,0,26.8,Unity,0,0,199,0.5,0.33,0.54,0.4,-1.5,1,memo,
2018/07/10 9:22:22,0,0,0,836,72,0,0,0,0,0,41.4,Unity,0,0,204,0.47,0.43,0.53,0.4,-1.19,1,memo,
2018/07/10 9:22:27,1,0,0,4320,658,0,0,0,0,0,51.5,Unity,0,0,201,0.5,0.34,0.52,0.4,-1.83,1,memo,
2018/07/10 9:22:32,0,0,0,3942,343,0,0,0,0,0,76.6,Unity,0,0,202,0.5,0.3,0.52,0.4,-1.5,1,memo,
2018/07/10 9:22:37,0,0,2,1204,109,0,0,0,0,0,37.7,Unity,0,0,183,0.41,0.3,0.4,0.3,-1.18,0.8,memo,
2018/07/10 9:22:42,0,0,1,3074,661,0,0,0,0,0,46.3,Unity,0,0,168,0.45,0.27,0.26,0.3,-0.98,0.69,memo,
2018/07/10 9:22:47,0,0,0,1087,153,0,0,0,0,0,65.4,Unity,0,0,122,0.3,0.15,-0.01,0.1,-0.06,0.2,memo,
2018/07/10 9:22:52,0,0,0,2924,850,0,0,0,0,0,49.7,chrome,0,0,152,0.44,0.09,0.37,0.2,-0.8,0.5,memo,
2018/07/10 9:22:57,1,0,0,4715,571,0,0,0,0,0,35.3,explorer,0,0,133,0.28,0.04,0.33,0.1,-0.41,0.27,memo,
2018/07/10 9:23:02,1,0,0,1988,170,0,0,0,0,0,38.3,chrome,0,0,172,0.44,0.25,0.31,0.3,-0.91,0.61,memo,
2018/07/10 9:23:07,0,0,0,209,65,0,0,0,0,0,9.2,chrome,0,0,207,0.5,0.26,0.54,0.4,-1.52,1,memo,
2018/07/10 9:23:12,0,0,0,1,1,0,0,0,0,0,0,chrome,0,0,176,0.46,0.2,0.34,0.3,-0.93,0.63,memo,
2018/07/10 9:23:17,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,178,0.4,0.21,0.46,0.3,-1.14,0.67,memo,
2018/07/10 9:23:22,0,0,0,1543,350,0,0,0,0,0,10.9,Unity,0,0,172,0.46,0.45,0.4,0.2,-1.95,0.8,memo,
2018/07/10 9:23:27,1,0,0,3682,1112,0,0,0,0,0,32.5,chrome,0,0,181,0.47,0.46,0.48,0.4,-1.21,0.8,memo,
2018/07/10 9:23:32,0,0,0,16,7,0,0,0,0,0,3.5,chrome,0,0,130,0.4,0.22,0.3,0.2,-0.56,0.38,memo,
2018/07/10 9:23:37,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,187,0.5,0.38,0.43,0.4,-1.28,0.85,memo,
2018/07/10 9:23:42,0,0,0,1727,448,0,0,0,0,0,1,chrome,0,0,197,0.5,0.46,0.52,0.4,-1.49,1,memo,
2018/07/10 9:23:47,0,0,0,1017,124,0,0,0,0,0,65.6,Unity,0,0,170,0.47,0.3,0.42,0.3,-0.83,0.61,memo,
2018/07/10 9:23:52,1,0,0,3093,399,0,0,0,0,0,63.5,Unity,0,0,184,0.29,0.35,0.46,0.4,-1.26,0.82,memo,
2018/07/10 9:23:57,0,0,0,2559,478,0,0,0,0,0,22,chrome,0,0,179,0.4,0.27,0.38,0.4,-1.23,0.79,memo,
2018/07/10 9:24:02,0,0,0,556,42,0,0,0,0,0,27.6,chrome,0,0,179,0.47,0.37,0.45,0.4,-1.15,0.78,memo,
2018/07/10 9:24:07,0,0,0,3734,455,0,0,0,0,0,54.2,Unity,0,0,168,0.42,0.28,0.38,0.2,-1.15,0.71,memo,
2018/07/10 9:24:12,0,0,0,1519,272,0,0,0,0,0,14.3,chrome,0,0,164,0.46,0.33,0.35,0.4,-1.14,0.78,memo,
2018/07/10 9:24:17,1,0,0,3880,337,0,0,0,0,0,42.6,Unity,0,0,201,0.5,0.39,0.52,0.4,-1.5,1,memo,
2018/07/10 9:24:22,0,1,1,2790,135,0,0,0,0,0,42,Unity,0,0,199,0.5,0.33,0.51,0.4,-1.72,1,memo,
2018/07/10 9:24:27,0,0,2,3523,140,0,0,0,0,0,43.1,Unity,0,0,199,0.5,0.32,0.51,0.4,-1.47,1,memo,
2018/07/10 9:24:32,1,0,1,1122,102,0,0,0,0,0,69.7,Unity,0,0,178,0.42,0.27,0.45,0.3,-0.87,0.79,memo,
2018/07/10 9:24:37,0,0,0,737,88,0,0,0,0,0,41.3,Unity,0,0,204,0.5,0.26,0.52,0.4,-1.47,0.97,memo,
2018/07/10 9:24:42,0,0,1,644,86,0,0,0,0,0,27,Unity,0,0,203,0.5,0.38,0.51,0.4,-1.52,1,memo,
2018/07/10 9:24:47,0,0,2,2085,343,0,0,0,0,0,35.3,Unity,0,0,203,0.5,0.35,0.51,0.4,-1.53,1,memo,
2018/07/10 9:24:52,0,0,0,574,63,0,0,0,0,0,32,Unity,0,0,196,0.48,0.31,0.49,0.4,-1.45,0.97,memo,
2018/07/10 9:24:57,2,0,0,1203,180,0,0,0,0,0,35.9,Unity,0,0,177,0.41,0.28,0.36,0.2,-0.99,0.72,memo,
2018/07/10 9:25:02,1,0,0,574,82,0,0,0,0,0,32.5,Unity,0,0,144,0.39,0.13,0.35,0.2,-0.78,0.34,memo,
2018/07/10 9:25:07,1,0,0,1426,297,0,0,0,0,1,28.4,Unity,0,0,196,0.49,0.27,0.43,0.4,-1.4,0.94,memo,
2018/07/10 9:25:12,0,0,2,1946,128,0,0,0,0,0,43.9,Unity,0,0,197,0.48,0.28,0.48,0.3,-1.34,0.91,memo,
2018/07/10 9:25:17,0,0,1,2036,149,0,0,0,0,0,47.9,Unity,0,0,178,0.51,0.27,0.39,0.3,-1.15,0.78,memo,
2018/07/10 9:25:22,1,0,1,1336,283,0,0,0,0,0,45.3,Unity,0,0,144,0.43,0.12,0.17,0.2,-0.53,0.36,memo,
2018/07/10 9:25:27,0,0,1,1438,348,0,0,0,0,0,44.7,Unity,0,0,164,0.41,0.28,0.43,0.3,-1.14,0.68,memo,
2018/07/10 9:25:32,1,0,0,1485,137,0,0,0,0,0,29.5,Unity,0,0,232,0.5,0.51,0.51,0.3,0.55,0.94,memo,
2018/07/10 9:25:37,0,0,0,1025,79,0,0,0,0,0,48.7,Unity,0,0,224,0.5,0.51,0.5,0.4,-1.52,1,memo,
2018/07/10 9:25:42,0,0,1,2218,300,0,0,0,0,0,43.6,Unity,0,0,226,0.5,0.51,0.5,0.4,-1.49,1,memo,
2018/07/10 9:25:47,0,0,0,2973,531,0,0,0,0,0,47,Unity,0,0,207,0.38,0.5,0.38,0.3,-1.42,0.79,memo,
2018/07/10 9:25:52,0,0,0,2658,343,0,0,1,0,0,34.4,chrome,0,0,219,0.5,0.52,0.5,0.5,-1.88,1,memo,
2018/07/10 9:25:57,2,0,0,4736,680,0,0,0,0,0,53.9,chrome,0,0,214,0.5,0.54,0.5,0.4,-1.63,1,memo,
2018/07/10 9:26:02,0,0,0,0,0,0,4,0,0,1,0,chrome,0,0,216,0.5,0.53,0.5,0.4,-1.33,1,memo,
2018/07/10 9:26:07,1,0,0,1260,141,0,3,0,0,2,11,chrome,0,0,155,0.42,0.31,0.33,0.3,-0.69,0.5,memo,
2018/07/10 9:26:12,1,0,0,2910,357,0,0,0,0,0,58.8,chrome,0,0,157,0.42,0.38,0.33,0.3,-1,0.67,memo,
2018/07/10 9:26:17,2,0,0,6014,422,0,0,0,0,0,80.7,chrome,0,0,194,0.43,0.47,0.38,0.4,-1.26,0.82,memo,
2018/07/10 9:26:22,0,0,0,275,67,0,0,0,0,0,33.9,chrome,0,0,145,0.39,0.36,0.27,0.2,-0.63,0.35,memo,
2018/07/10 9:26:27,1,0,0,1597,221,0,0,0,0,0,8,chrome,0,0,189,0.37,0.45,0.46,0.3,-1.23,0.78,memo,
2018/07/10 9:26:32,1,1,0,2533,374,0,0,0,0,0,45.1,chrome,0,0,182,0.47,0.38,0.43,0.2,-1,0.69,memo,
2018/07/10 9:26:37,1,1,0,954,113,0,0,0,0,0,14.8,chrome,0,0,193,0.46,0.46,0.44,0.4,-1.21,0.77,memo,
2018/07/10 9:26:42,3,0,0,4088,481,0,0,0,0,0,45.8,chrome,0,0,217,0.5,0.49,0.5,0.4,-1.52,1,memo,
2018/07/10 9:26:47,2,0,0,2008,298,0,0,0,0,0,15,chrome,0,0,216,0.5,0.49,0.5,0.4,-1.53,1,memo,
2018/07/10 9:26:52,1,0,0,1584,177,0,0,0,0,0,62.7,chrome,0,0,180,0.49,0.3,-0.3,-0.2,-3.59,0.75,memo,
2018/07/10 9:26:57,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,172,0.44,0.12,0.36,0.7,-0.85,0.74,memo,
2018/07/10 9:27:02,0,0,0,177,50,0,0,0,0,0,4.2,chrome,0,0,193,0.5,0.3,0.51,1.1,-1.21,1,memo,
2018/07/10 9:27:07,0,0,0,218,34,0,0,0,0,0,45,chrome,0,0,133,0.41,0.16,0.25,0.2,-0.35,0.3,memo,
2018/07/10 9:27:12,0,0,0,1297,300,0,0,0,0,0,19.3,chrome,0,0,153,0.47,0.17,0.36,0.3,-0.89,0.62,memo,
2018/07/10 9:27:17,1,0,0,3082,829,0,0,0,0,0,31,chrome,0,0,117,0.32,0.2,0.2,0.2,-0.39,0.17,memo,
2018/07/10 9:27:22,2,0,0,5423,530,0,0,0,0,0,52.9,chrome,0,0,163,0.46,0.23,0.32,0.2,-0.85,0.59,memo,
2018/07/10 9:27:27,1,0,1,3146,424,0,0,0,0,0,47,Unity,0,0,170,0.37,0.31,0.37,0.4,-1.09,0.71,memo,
2018/07/10 9:27:32,0,0,2,3762,327,0,0,0,0,0,66.9,Unity,0,0,198,0.5,0.3,0.51,0.4,-1.51,1,memo,
2018/07/10 9:27:37,1,0,2,3915,464,0,0,0,0,0,66.3,Unity,0,0,179,0.51,0.27,0.47,0.4,-1.29,0.83,memo,
2018/07/10 9:27:42,1,0,0,4631,1063,0,0,0,0,0,49.4,Unity,0,0,196,0.5,0.3,0.51,0.4,-1.53,1,memo,
2018/07/10 9:27:47,1,0,1,1558,186,0,0,0,0,0,27.5,Unity,0,0,141,0.41,0.24,0.36,0.3,-0.65,0.34,memo,
2018/07/10 9:27:52,1,0,1,3586,608,0,0,0,0,0,38.8,Unity,0,0,192,0.5,0.29,0.43,0.4,-1.4,0.94,memo,
2018/07/10 9:27:57,1,0,0,2778,294,0,0,0,0,0,48.2,Unity,0,0,198,0.5,0.3,0.51,0.4,-1.52,1,memo,
